,region,hemisphere,CN,MCI,AD,AD-CN,feature
841,Lat_Fis-post,Average,3.02782425110315,2.79339290241419,3.66235083275502,0.634526581651864,thickness
842,S_circular_insula_ant,Average,2.53810980286559,2.31142409520381,3.25509755231818,0.716987749452589,thickness
843,S_circular_insula_inf,Average,3.08665311307934,2.88458889155494,3.59642390803305,0.509770794953716,thickness
844,G_and_S_occipital_inf,Average,3.5584665662025,3.2190351726214,4.10698163082249,0.54851506461999,thickness
845,G_front_inf-Triangul,Average,4.58080729729878,4.42483214193779,4.69753737357864,0.116730076279866,thickness
846,S_intrapariet_and_P_trans,Average,4.52569599521504,4.35444546739443,4.801919858244,0.276223863028964,thickness
847,G_temporal_middle,Average,3.27879891727858,3.11063642964527,4.18944457634866,0.910645659070087,thickness
848,S_postcentral,Average,4.32142658712051,4.24463819439112,4.61022548681851,0.288798899697992,thickness
849,G_temp_sup-Plan_tempo,Average,3.55340403507765,3.22481952872258,4.13109706396919,0.577693028891533,thickness
850,S_orbital-H_Shaped,Average,2.77411674260035,2.41928832981609,3.37474638380989,0.600629641209538,thickness
851,G_precuneus,Average,4.04491817000771,3.84205353147918,4.29669204771064,0.251773877702936,thickness
852,G_front_middle,Average,4.10738052658125,4.00519965948134,4.21770022362187,0.110319697040626,thickness
853,G_oc-temp_med-Parahip,Average,2.21106030142168,2.19782604293225,3.21067376301646,0.999613461594774,thickness
854,S_suborbital,Average,3.66836143396596,3.41685611292215,4.07839403435741,0.410032600391452,thickness
855,G_pariet_inf-Supramar,Average,3.54473532972067,3.33779439868242,4.06109303571177,0.516357705991103,thickness
856,S_precentral-sup-part,Average,2.99603167673833,2.96989533903531,3.26487907134374,0.268847394605412,thickness
857,S_interm_prim-Jensen,Average,3.69223784277,3.51097344489328,4.12204888216627,0.42981103939627,thickness
858,S_precentral-inf-part,Average,3.95696587751139,3.93631590637957,4.17814346712009,0.221177589608707,thickness
859,G_cingul-Post-ventral,Average,3.86653741260761,3.76380927168638,4.59225198451877,0.725714571911165,thickness
860,S_collat_transv_ant,Average,3.30231073095674,3.0509080457069,4.31522560292365,1.01291487196691,thickness
861,S_temporal_sup,Average,3.72480543818015,3.53817366439773,4.36681532738908,0.64200988920893,thickness
862,G_parietal_sup,Average,3.76036414457231,3.50831568602423,3.96976473014513,0.209400585572819,thickness
863,S_pericallosal,Average,5.3090830961246,5.33022152980994,5.48458378048825,0.175500684363652,thickness
864,G_Ins_lg_and_S_cent_ins,Average,2.90108563535157,2.72136943572324,3.47218747246977,0.571101837118205,thickness
865,S_occipital_ant,Average,3.80634746932162,3.523356541903,4.44908624268954,0.642738773367913,thickness
866,Lat_Fis-ant-Vertical,Average,3.94711775496387,3.90975828214379,4.08320656249091,0.136088807527036,thickness
867,G_temp_sup-Lateral,Average,3.13764790080367,2.81420173768692,3.97123474183246,0.833586841028781,thickness
868,G_and_S_paracentral,Average,3.45144581620841,3.29728675941982,3.70255910911659,0.251113292908182,thickness
869,G_and_S_frontomargin,Average,3.66490219473685,3.43651057033861,4.00671907273104,0.341816877994191,thickness
870,Pole_temporal,Average,2.20028166223333,1.8510673579268,3.44703703505422,1.24675537282089,thickness
871,G_postcentral,Average,4.02933467285438,3.99359730577824,4.28126758472483,0.25193291187045,thickness
872,S_oc-temp_med_and_Lingual,Average,3.21580424446729,2.98256347883721,4.03597209584158,0.820167851374293,thickness
873,G_front_sup,Average,3.23815327165184,3.06827773593959,3.53005997172519,0.291906700073349,thickness
874,G_orbital,Average,2.56045432588166,2.24123999109809,3.23873822126075,0.678283895379095,thickness
875,S_circular_insula_sup,Average,4.13005644817468,4.20297853271047,4.24759369818246,0.117537250007786,thickness
876,S_cingul-Marginalis,Average,4.37629206868379,4.27072675211698,4.69260972673723,0.316317658053444,thickness
877,G_cuneus,Average,5.67648477356503,5.54023447209267,5.93862273108724,0.262137957522211,thickness
878,G_and_S_cingul-Ant,Average,3.90007299744957,3.79506204202039,4.19892067346402,0.298847676014446,thickness
879,S_temporal_inf,Average,2.81856468401198,2.60220430929048,3.94307026455179,1.12450558053981,thickness
880,S_oc-temp_lat,Average,3.98692526754816,3.79325661013057,4.91102599691354,0.924100729365374,thickness
881,G_oc-temp_lat-fusifor,Average,2.72786484062179,2.4654941119216,3.69167745928769,0.963812618665902,thickness
882,G_pariet_inf-Angular,Average,4.47838129670083,4.28711261247267,4.7585961453668,0.280214848665969,thickness
883,G_occipital_sup,Average,5.28420789837224,5.15908129341243,5.45066499954349,0.166457101171256,thickness
884,G_precentral,Average,2.8504065456245,2.71376545087958,3.22039126908285,0.369984723458353,thickness
885,S_collat_transv_post,Average,3.27624395608683,2.91391157356515,4.40450207647787,1.12825812039104,thickness
886,G_insular_short,Average,3.1888187705537,3.05671983035621,3.62572890252923,0.436910131975527,thickness
887,Lat_Fis-ant-Horizont,Average,4.41259782498702,4.31745323400645,4.49965164043195,0.0870538154449321,thickness
888,S_oc_middle_and_Lunatus,Right,1.09456031152206,0.463675324954208,2.62481668736229,1.53025637584023,WM-GM_ratio
889,S_temporal_transverse,Right,1.11030634527624,0.663681895256994,3.22287729825449,2.11257095297825,WM-GM_ratio
890,S_front_sup,Right,1.35684836587533,0.984329429498843,2.33951070141124,0.982662335535911,WM-GM_ratio
891,S_subparietal,Right,2.61204549851406,2.23560139007019,3.81387816232664,1.20183266381257,WM-GM_ratio
892,G_temp_sup-Plan_polar,Right,0.555759757719321,0.413980783316954,1.95200603264847,1.39624627492915,WM-GM_ratio
893,G_and_S_transv_frontopol,Left,-0.109204632376003,-0.441976792845071,0.835089679903734,0.944294312279737,WM-GM_ratio
894,G_rectus,Right,3.34471221740219,3.22228771392098,4.0027979227668,0.658085705364611,WM-GM_ratio
895,S_orbital_lateral,Left,0.955951005295263,0.860698369963363,1.98286793678312,1.02691693148786,WM-GM_ratio
896,G_cingul-Post-dorsal,Left,1.56492791499734,1.21587777968894,3.07176408963896,1.50683617464161,WM-GM_ratio
897,G_and_S_cingul-Mid-Ant,Left,1.41637064197177,1.01917018228604,2.61131967951027,1.1949490375385,WM-GM_ratio
898,G_front_inf-Orbital,Right,0.278270798942839,-0.189490389465806,1.57588698886614,1.2976161899233,WM-GM_ratio
899,G_temporal_inf,Left,0.542074157340505,-0.025481100200814,2.45944617790245,1.91737202056195,WM-GM_ratio
900,Pole_occipital,Right,0.110303084181318,-0.229400649423062,1.77993164637801,1.66962856219669,WM-GM_ratio
901,S_central,Right,4.29974079373717,4.10835424988731,4.85743948053828,0.557698686801114,WM-GM_ratio
902,G_temp_sup-G_T_transv,Left,2.72760452560355,2.15507057897132,3.69698997346009,0.969385447856541,WM-GM_ratio
903,S_orbital_med-olfact,Right,1.1758282823835,1.02767308691162,2.12408464092691,0.948256358543409,WM-GM_ratio
904,G_oc-temp_med-Lingual,Left,3.20143311396241,2.7800997545148,4.32834683629099,1.12691372232858,WM-GM_ratio
905,S_oc_sup_and_transversal,Right,1.64113945942915,1.20311580880001,2.68237870635663,1.04123924692748,WM-GM_ratio
906,S_calcarine,Right,2.17106795218153,1.50950060485932,3.83391825795837,1.66285030577684,WM-GM_ratio
907,S_front_middle,Right,2.58658283041271,2.28655219097686,3.49654572436752,0.909962893954807,WM-GM_ratio
908,S_parieto_occipital,Left,3.26721154290018,2.80421142412607,4.47174855077227,1.20453700787209,WM-GM_ratio
909,G_and_S_cingul-Mid-Post,Right,1.94814518972312,1.66092363827725,2.79930736510375,0.851162175380626,WM-GM_ratio
910,G_front_inf-Opercular,Left,1.6431091757818,1.19996546003363,2.64808963126055,1.00498045547875,WM-GM_ratio
911,S_front_inf,Left,2.01348949264501,1.64055339534677,3.17323197882808,1.15974248618307,WM-GM_ratio
912,G_occipital_middle,Left,2.89373177623472,2.56220904610598,3.8356762599366,0.941944483701874,WM-GM_ratio
913,G_and_S_subcentral,Right,1.85977190315407,1.46321327127462,2.9890551572688,1.12928325411473,WM-GM_ratio
914,G_subcallosal,Left,0.830307589105613,0.0298547098988696,2.06109203271622,1.2307844436106,WM-GM_ratio
915,Lat_Fis-post,Right,0.951866102275894,0.350132995050473,2.92032152428666,1.96845542201076,WM-GM_ratio
916,S_circular_insula_ant,Right,0.798610365757145,0.528610652497561,2.14041491031667,1.34180454455953,WM-GM_ratio
917,S_circular_insula_inf,Right,1.5857656702505,1.41639687392313,2.62269388548858,1.03692821523808,WM-GM_ratio
918,G_and_S_occipital_inf,Right,0.885557474420688,0.525384120201872,2.20441769312561,1.31886021870492,WM-GM_ratio
919,G_front_inf-Triangul,Right,3.38717040609832,2.93326754499084,4.09274739424583,0.705576988147511,WM-GM_ratio
920,S_intrapariet_and_P_trans,Right,1.72070300696505,1.36188448277479,2.78432833349686,1.06362532653181,WM-GM_ratio
921,G_temporal_middle,Right,0.299552384165083,-0.112106174631446,2.07494947743975,1.77539709327466,WM-GM_ratio
922,S_postcentral,Left,1.01120117008267,0.651099824731023,2.34515564354468,1.33395447346201,WM-GM_ratio
923,G_temp_sup-Plan_tempo,Right,0.921669620624238,0.400696229293244,2.55581037308728,1.63414075246304,WM-GM_ratio
924,S_orbital-H_Shaped,Left,0.403864932653319,0.0488506815408237,1.9190536833721,1.51518875071878,WM-GM_ratio
925,G_precuneus,Left,0.954791552687559,0.491373034909465,2.30133226471486,1.3465407120273,WM-GM_ratio
926,G_front_middle,Left,1.01098637487018,0.637392683423827,2.25226967379575,1.24128329892557,WM-GM_ratio
927,G_oc-temp_med-Parahip,Right,0.0323789734219095,-0.315409783045432,1.76477293711677,1.73239396369486,WM-GM_ratio
928,S_suborbital,Left,0.126905762932562,-0.394981117286749,1.3690182548419,1.24211249190934,WM-GM_ratio
929,G_pariet_inf-Supramar,Right,3.09036792482719,2.66581073480791,4.17647228922334,1.08610436439615,WM-GM_ratio
930,S_precentral-sup-part,Right,2.93451134509833,2.71655857616479,3.80721024930426,0.872698904205928,WM-GM_ratio
931,G_and_S_transv_frontopol,Right,0.912391146893635,0.570244655522061,1.62243643287054,0.71004528597691,WM-GM_ratio
932,S_interm_prim-Jensen,Right,3.25972703432375,2.59384078337198,4.44092021010769,1.18119317578394,WM-GM_ratio
933,S_precentral-inf-part,Left,1.35642570162613,0.93769892638337,2.52832646366826,1.17190076204213,WM-GM_ratio
934,G_cingul-Post-ventral,Right,0.963458555240594,0.658039406005398,2.54436567697175,1.58090712173115,WM-GM_ratio
935,G_cingul-Post-dorsal,Right,1.42427777456402,1.10108022620253,2.89596676244735,1.47168898788334,WM-GM_ratio
936,S_collat_transv_ant,Right,-0.532551605017627,-0.663494412752269,1.22317591504374,1.75572752006137,WM-GM_ratio
937,G_and_S_cingul-Mid-Ant,Right,0.342224861138862,0.176627031831226,1.58152046560324,1.23929560446438,WM-GM_ratio
938,S_temporal_sup,Right,1.28394959815608,0.834540788183196,2.87083518317998,1.5868855850239,WM-GM_ratio
939,G_parietal_sup,Left,1.38691234995463,1.03278809995585,2.35164892807088,0.964736578116253,WM-GM_ratio
940,S_pericallosal,Left,4.43685797966303,4.15125670505456,5.22571987207018,0.788861892407152,WM-GM_ratio
941,G_Ins_lg_and_S_cent_ins,Right,1.80040921645738,1.48488567605844,3.09959720478972,1.29918798833234,WM-GM_ratio
942,S_occipital_ant,Left,1.30778219891075,0.769958355064148,2.91920667634907,1.61142447743832,WM-GM_ratio
943,Lat_Fis-ant-Vertical,Right,3.02425278922434,2.85287683628278,3.90145468169299,0.877201892468656,WM-GM_ratio
944,G_temp_sup-Lateral,Left,1.50362780174273,0.863814441106863,2.84845120784351,1.34482340610078,WM-GM_ratio
945,G_and_S_paracentral,Left,0.934865065422558,0.661540619317868,2.31640763165141,1.38154256622885,WM-GM_ratio
946,S_parieto_occipital,Right,2.33079968412276,1.80525272623448,3.71615349348513,1.38535380936237,WM-GM_ratio
947,G_and_S_frontomargin,Left,0.0976808346969414,-0.399057596579684,1.39427433475216,1.29659350005522,WM-GM_ratio
948,G_occipital_middle,Right,3.23779786182944,2.86400892331584,4.2918385156385,1.05404065380906,WM-GM_ratio
949,Pole_temporal,Left,-0.187516788612,-0.65199489254597,1.77838493579258,1.96590172440458,WM-GM_ratio
950,G_postcentral,Left,0.315981133411038,-0.145763145066934,1.62850761595445,1.31252648254341,WM-GM_ratio
951,S_oc-temp_med_and_Lingual,Right,-0.112054077993561,-0.67525356809819,1.84966112824764,1.9617152062412,WM-GM_ratio
952,G_front_sup,Left,1.20263601556943,0.736227428724369,2.43280977181982,1.2301737562504,WM-GM_ratio
953,G_orbital,Right,0.302874973643276,-0.0830331127499101,1.67239357653585,1.36951860289258,WM-GM_ratio
954,S_circular_insula_sup,Left,2.73379318400025,2.34848543343522,3.76959237610449,1.03579919210424,WM-GM_ratio
955,S_cingul-Marginalis,Left,1.40149566958741,0.959668037966346,2.81024534764121,1.4087496780538,WM-GM_ratio
956,G_cuneus,Left,5.81036017064197,5.75440186864409,5.97996983013802,0.169609659496054,WM-GM_ratio
957,G_and_S_cingul-Ant,Left,0.821150102759921,0.446637561688683,2.0518329501799,1.23068284741998,WM-GM_ratio
958,S_temporal_inf,Left,0.871428195562074,0.209229387846044,2.87899075173031,2.00756255616823,WM-GM_ratio
959,S_oc_middle_and_Lunatus,Left,2.06112425580043,1.5398149150652,3.20044862577196,1.13932436997153,WM-GM_ratio
960,S_temporal_transverse,Left,1.81848590337101,1.05803847044132,3.14856532761961,1.3300794242486,WM-GM_ratio
961,S_oc-temp_lat,Left,3.28789255898697,3.05651574418389,4.46123407673891,1.17334151775194,WM-GM_ratio
962,S_front_sup,Left,1.1581024485874,0.679450294343988,2.33756205632372,1.17945960773631,WM-GM_ratio
963,S_subparietal,Left,0.0267092362443652,-0.744182025734482,1.85651482532918,1.82980558908482,WM-GM_ratio
964,G_temp_sup-Plan_polar,Left,2.25480472068162,1.86222899210494,3.41392388290139,1.15911916221977,WM-GM_ratio
965,G_oc-temp_lat-fusifor,Left,1.72506960441773,1.21803379741384,3.08977919740426,1.36470959298653,WM-GM_ratio
966,G_pariet_inf-Angular,Left,3.94792642831733,3.50188320081481,4.98322591954206,1.03529949122474,WM-GM_ratio
967,G_occipital_sup,Left,4.25715714538172,3.96427875441372,4.50700502509512,0.249847879713394,WM-GM_ratio
968,S_precentral-inf-part,Right,2.23524978948497,1.95957703996537,3.19802794169113,0.962778152206155,WM-GM_ratio
969,G_rectus,Left,0.221686014422964,-0.295483539558606,1.4817556527483,1.26006963832534,WM-GM_ratio
970,S_orbital_lateral,Right,1.85051249701111,1.54232632752468,2.87186823167683,1.02135573466572,WM-GM_ratio
971,S_pericallosal,Right,2.99165661270943,2.90943963070152,3.52158447266012,0.529927859950685,WM-GM_ratio
972,S_occipital_ant,Right,1.07864223392306,0.717694800097532,2.90619641171274,1.82755417778968,WM-GM_ratio
973,G_temporal_inf,Right,-0.834315284359084,-1.13755073134846,1.21050683643064,2.04482212078973,WM-GM_ratio
974,S_orbital_med-olfact,Left,0.787038022587999,0.343901749697376,2.00872690648025,1.22168888389225,WM-GM_ratio
975,G_temp_sup-G_T_transv,Right,-0.540247252282527,-0.941373441298164,1.17141400060042,1.71166125288295,WM-GM_ratio
976,S_calcarine,Left,2.74004766602432,2.13382708160306,4.11173178053796,1.37168411451364,WM-GM_ratio
977,G_oc-temp_med-Lingual,Right,0.603071112005903,0.119582132077256,2.28791979237421,1.68484868036831,WM-GM_ratio
978,G_and_S_frontomargin,Right,1.47358020359579,1.1681789357224,2.52439854238464,1.05081833878885,WM-GM_ratio
979,G_and_S_cingul-Mid-Post,Left,0.936299070048678,0.364478412246817,2.10289995329087,1.16660088324219,WM-GM_ratio
980,G_front_inf-Opercular,Right,3.41803849454451,3.17506691619669,4.02738100427677,0.609342509732257,WM-GM_ratio
981,G_postcentral,Right,4.77586510049221,4.77383762091056,5.19945459262722,0.423589492135009,WM-GM_ratio
982,G_and_S_subcentral,Left,1.32650979269696,0.828973167602674,2.71383658263079,1.38732678993383,WM-GM_ratio
983,S_front_inf,Right,3.61416187518018,3.19523377975809,4.49708198564033,0.882920110460147,WM-GM_ratio
984,G_precentral,Left,1.86416980991871,1.64500373285848,3.27524058845163,1.41107077853293,WM-GM_ratio
985,G_front_sup,Right,1.61960022340936,1.26002694385851,2.52870248309071,0.909102259681354,WM-GM_ratio
986,G_subcallosal,Right,6.8032318336979,6.40106867812715,7.01554139612428,0.212309562426382,WM-GM_ratio
987,S_circular_insula_sup,Right,4.01089676799617,3.8393367581962,4.82377536600762,0.812878598011452,WM-GM_ratio
988,S_circular_insula_inf,Left,3.11495109991165,2.74558660544966,3.67891283392946,0.563961734017807,WM-GM_ratio
989,G_and_S_occipital_inf,Left,0.22041910611799,-0.42322093361863,1.68231330472399,1.46189419860601,WM-GM_ratio
990,G_cuneus,Right,2.08780641431737,1.61695367607932,3.37668087220284,1.28887445788547,WM-GM_ratio
991,G_front_inf-Triangul,Left,1.5942184109226,1.21544120841828,2.84496279487625,1.25074438395365,WM-GM_ratio
992,S_intrapariet_and_P_trans,Left,2.99475524589915,2.51682418239431,4.06663184894955,1.0718766030504,WM-GM_ratio
993,S_collat_transv_post,Left,0.471092778058627,-0.175010547129254,2.17438635803597,1.70329357997734,WM-GM_ratio
994,G_insular_short,Left,4.46522742086272,4.30619761950521,5.12100580863948,0.65577838777676,WM-GM_ratio
995,G_temp_sup-Plan_tempo,Left,1.23551083013053,0.715350841579928,2.60218246139494,1.36667163126441,WM-GM_ratio
996,S_postcentral,Right,4.20670135250361,3.83644164678213,5.07972286663838,0.873021514134771,WM-GM_ratio
997,S_oc-temp_lat,Right,0.0785464556019216,-0.489827529116123,1.8382836214616,1.75973716585968,WM-GM_ratio
998,S_orbital-H_Shaped,Right,0.29112814904977,-0.255696464922965,1.71728932703129,1.42616117798152,WM-GM_ratio
999,G_oc-temp_med-Parahip,Left,0.269710655179287,-0.275198166328317,2.07039187555509,1.8006812203758,WM-GM_ratio
1000,G_precuneus,Right,3.65625857648434,3.34204520448279,4.32103064556144,0.664772069077101,WM-GM_ratio
1001,Lat_Fis-ant-Horizont,Left,3.73243943561939,3.48623090496926,4.70089991874899,0.9684604831296,WM-GM_ratio
1002,G_front_middle,Right,2.67400916393363,2.40707952632638,3.57446366888179,0.900454504948158,WM-GM_ratio
1003,G_pariet_inf-Supramar,Left,0.970802634604258,0.519381179981059,2.42673035971367,1.45592772510941,WM-GM_ratio
1004,S_suborbital,Right,1.7882585252327,1.74545839721261,2.43218485792526,0.643926332692562,WM-GM_ratio
1005,S_precentral-sup-part,Left,1.75535361963453,1.25556698489452,3.08710743549042,1.33175381585588,WM-GM_ratio
1006,G_oc-temp_lat-fusifor,Right,-0.089811196539154,-0.56369221469378,1.82617585232612,1.91598704886528,WM-GM_ratio
1007,S_interm_prim-Jensen,Left,0.868493273258471,0.316626330804465,2.43743718132594,1.56894390806747,WM-GM_ratio
1008,G_pariet_inf-Angular,Right,1.95785513474257,1.47524169239182,3.22915807979661,1.27130294505405,WM-GM_ratio
1009,G_occipital_sup,Right,4.09726624125696,3.92818216828396,4.7391546671896,0.641888425932641,WM-GM_ratio
1010,G_cingul-Post-ventral,Left,3.48022868383817,3.13835807907882,4.69512682658527,1.2148981427471,WM-GM_ratio
1011,S_collat_transv_ant,Left,4.2323395263424,3.99452443074278,5.54147364220835,1.30913411586595,WM-GM_ratio
1012,S_temporal_sup,Left,2.20258873849994,1.77078351422696,3.45875665692183,1.2561679184219,WM-GM_ratio
1013,G_Ins_lg_and_S_cent_ins,Left,3.20433539727632,2.81842565044437,4.10143210441877,0.897096707142448,WM-GM_ratio
1014,G_parietal_sup,Right,2.17290062842842,1.98108253635334,2.83729796697827,0.66439733854985,WM-GM_ratio
1015,G_front_inf-Orbital,Left,0.326725576369241,-0.0104324040829806,1.73084693519735,1.40412135882811,WM-GM_ratio
1016,Pole_occipital,Left,1.73710406801704,1.33470391457655,2.66128713851665,0.924183070499617,WM-GM_ratio
1017,S_central,Left,1.50105505256295,1.07579350615399,2.94674870063482,1.44569364807187,WM-GM_ratio
1018,Lat_Fis-ant-Vertical,Left,1.29424353425242,0.982266400044827,2.57666846606039,1.28242493180797,WM-GM_ratio
1019,S_oc_sup_and_transversal,Left,3.80630787466069,3.58521844469251,4.48501047606578,0.678702601405086,WM-GM_ratio
1020,G_temp_sup-Lateral,Right,0.731991222867848,0.252999288062139,2.2396480461842,1.50765682331635,WM-GM_ratio
1021,G_and_S_paracentral,Right,1.76094160577021,1.50876328180472,2.77886350328931,1.0179218975191,WM-GM_ratio
1022,S_front_middle,Left,1.27252400538453,1.0209057560439,2.47706501072451,1.20454100533997,WM-GM_ratio
1023,G_precentral,Right,2.08298278234494,1.91012419152745,3.21306694172139,1.13008415937645,WM-GM_ratio
1024,Pole_temporal,Right,-0.276908303775109,-0.393968667870267,1.5130014449634,1.78990974873851,WM-GM_ratio
1025,S_oc-temp_med_and_Lingual,Left,3.28205178466515,2.85778192484358,4.38941561454858,1.10736382988343,WM-GM_ratio
1026,G_orbital,Left,0.0634242359319051,-0.312946360907086,1.60401323405131,1.54058899811941,WM-GM_ratio
1027,Lat_Fis-post,Left,0.440956601735456,-0.122050411996159,1.96357602922853,1.52261942749307,WM-GM_ratio
1028,S_circular_insula_ant,Left,1.2653950121878,0.888465076569517,2.65446699889782,1.38907198671002,WM-GM_ratio
1029,S_collat_transv_post,Right,-0.23962138594611,-0.738707277075083,1.56776206106897,1.80738344701508,WM-GM_ratio
1030,G_insular_short,Right,1.74951466485834,1.54931055904855,3.09242302410956,1.34290835925123,WM-GM_ratio
1031,S_cingul-Marginalis,Right,3.17898484309042,2.79487869777459,4.13880446297944,0.959819619889024,WM-GM_ratio
1032,G_temporal_middle,Left,2.44145324011921,1.8984570359742,3.88847923677131,1.4470259966521,WM-GM_ratio
1033,Lat_Fis-ant-Horizont,Right,1.20059721564417,0.765990314852506,2.45155683197226,1.25095961632809,WM-GM_ratio
1034,G_and_S_cingul-Ant,Right,1.78238908901715,1.44136669606627,2.61898932852811,0.836600239510962,WM-GM_ratio
1035,S_temporal_inf,Right,0.0194279916340062,-0.424672241434769,1.87598272706445,1.85655473543044,WM-GM_ratio
1036,S_oc_middle_and_Lunatus,Average,1.57784228366124,1.00174512000971,2.91263265656712,1.33479037290588,WM-GM_ratio
1037,S_temporal_transverse,Average,1.46439612432363,0.860860182849154,3.18572131293705,1.72132518861342,WM-GM_ratio
1038,S_front_sup,Average,1.25747540723137,0.831889861921416,2.33853637886748,1.08106097163611,WM-GM_ratio
1039,S_subparietal,Average,1.31937736737921,0.745709682167853,2.83519649382791,1.5158191264487,WM-GM_ratio
1040,G_temp_sup-Plan_polar,Average,1.40528223920047,1.13810488771095,2.68296495777493,1.27768271857446,WM-GM_ratio
1041,G_and_S_transv_frontopol,Average,0.401593257258816,0.0641339313384948,1.22876305638714,0.827169799128323,WM-GM_ratio
1042,G_rectus,Average,1.78319911591258,1.46340208718119,2.74227678775755,0.959077671844974,WM-GM_ratio
1043,S_orbital_lateral,Average,1.40323175115319,1.20151234874402,2.42736808422997,1.02413633307679,WM-GM_ratio
1044,G_cingul-Post-dorsal,Average,1.49460284478068,1.15847900294573,2.98386542604315,1.48926258126248,WM-GM_ratio
1045,G_and_S_cingul-Mid-Ant,Average,0.879297751555318,0.597898607058634,2.09642007255675,1.21712232100144,WM-GM_ratio
1046,G_front_inf-Orbital,Average,0.30249818765604,-0.0999613967743933,1.65336696203174,1.3508687743757,WM-GM_ratio
1047,G_temporal_inf,Average,-0.146120563509289,-0.581515915774639,1.83497650716655,1.98109707067584,WM-GM_ratio
1048,Pole_occipital,Average,0.923703576099176,0.552651632576742,2.22060939244733,1.29690581634815,WM-GM_ratio
1049,S_central,Average,2.90039792315006,2.59207387802065,3.90209409058655,1.00169616743649,WM-GM_ratio
1050,G_temp_sup-G_T_transv,Average,1.09367863666051,0.606848568836579,2.43420198703026,1.34052335036975,WM-GM_ratio
1051,S_orbital_med-olfact,Average,0.981433152485751,0.6857874183045,2.06640577370358,1.08497262121783,WM-GM_ratio
1052,G_oc-temp_med-Lingual,Average,1.90225211298416,1.44984094329603,3.3081333143326,1.40588120134845,WM-GM_ratio
1053,S_oc_sup_and_transversal,Average,2.72372366704492,2.39416712674626,3.58369459121121,0.859970924166282,WM-GM_ratio
1054,S_calcarine,Average,2.45555780910292,1.82166384323119,3.97282501924816,1.51726721014524,WM-GM_ratio
1055,S_front_middle,Average,1.92955341789862,1.65372897351038,2.98680536754601,1.05725194964739,WM-GM_ratio
1056,S_parieto_occipital,Average,2.79900561351147,2.30473207518027,4.0939510221287,1.29494540861723,WM-GM_ratio
1057,G_and_S_cingul-Mid-Post,Average,1.4422221298859,1.01270102526203,2.45110365919731,1.00888152931141,WM-GM_ratio
1058,G_front_inf-Opercular,Average,2.53057383516316,2.18751618811516,3.33773531776866,0.807161482605505,WM-GM_ratio
1059,S_front_inf,Average,2.8138256839126,2.41789358755243,3.83515698223421,1.02133129832161,WM-GM_ratio
1060,G_occipital_middle,Average,3.06576481903208,2.71310898471091,4.06375738778755,0.997992568755467,WM-GM_ratio
1061,G_and_S_subcentral,Average,1.59314084792551,1.14609321943865,2.85144586994979,1.25830502202428,WM-GM_ratio
1062,G_subcallosal,Average,3.81676971140176,3.21546169401301,4.53831671442025,0.721547003018493,WM-GM_ratio
1063,Lat_Fis-post,Average,0.696411352005675,0.114041291527157,2.44194877675759,1.74553742475192,WM-GM_ratio
1064,S_circular_insula_ant,Average,1.03200268897247,0.708537864533539,2.39744095460725,1.36543826563477,WM-GM_ratio
1065,S_circular_insula_inf,Average,2.35035838508108,2.08099173968639,3.15080335970902,0.800444974627942,WM-GM_ratio
1066,G_and_S_occipital_inf,Average,0.552988290269339,0.0510815932916211,1.9433654989248,1.39037720865546,WM-GM_ratio
1067,G_front_inf-Triangul,Average,2.49069440851046,2.07435437670456,3.46885509456104,0.978160686050582,WM-GM_ratio
1068,S_intrapariet_and_P_trans,Average,2.3577291264321,1.93935433258455,3.42548009122321,1.0677509647911,WM-GM_ratio
1069,G_temporal_middle,Average,1.37050281214215,0.893175430671375,2.98171435710553,1.61121154496338,WM-GM_ratio
1070,S_postcentral,Average,2.60895126129314,2.24377073575658,3.71243925509153,1.10348799379839,WM-GM_ratio
1071,G_temp_sup-Plan_tempo,Average,1.07859022537739,0.558023535436586,2.57899641724111,1.50040619186372,WM-GM_ratio
1072,S_orbital-H_Shaped,Average,0.347496540851544,-0.103422891691071,1.81817150520169,1.47067496435015,WM-GM_ratio
1073,G_precuneus,Average,2.30552506458595,1.91670911969613,3.31118145513815,1.0056563905522,WM-GM_ratio
1074,G_front_middle,Average,1.84249776940191,1.5222361048751,2.91336667133877,1.07086890193686,WM-GM_ratio
1075,G_oc-temp_med-Parahip,Average,0.151044814300598,-0.295303974686875,1.91758240633593,1.76653759203533,WM-GM_ratio
1076,S_suborbital,Average,0.957582144082633,0.67523863996293,1.90060155638358,0.943019412300951,WM-GM_ratio
1077,G_pariet_inf-Supramar,Average,2.03058527971572,1.59259595739448,3.30160132446851,1.27101604475278,WM-GM_ratio
1078,S_precentral-sup-part,Average,2.34493248236643,1.98606278052965,3.44715884239734,1.10222636003091,WM-GM_ratio
1079,S_interm_prim-Jensen,Average,2.06411015379111,1.45523355708822,3.43917869571681,1.3750685419257,WM-GM_ratio
1080,S_precentral-inf-part,Average,1.79583774555555,1.44863798317437,2.8631772026797,1.06733945712414,WM-GM_ratio
1081,G_cingul-Post-ventral,Average,2.22184361953938,1.89819874254211,3.61974625177851,1.39790263223913,WM-GM_ratio
1082,S_collat_transv_ant,Average,1.84989396066239,1.66551500899526,3.38232477862604,1.53243081796366,WM-GM_ratio
1083,S_temporal_sup,Average,1.74326916832801,1.30266215120508,3.16479592005091,1.4215267517229,WM-GM_ratio
